Layer,MAE,MSE,CosineSim,Min,Max,StdOriginal,StdOther,KLD
layer_12_gateup_proj,0.11673818528652191,0.02460401877760887,0.011765151284635067,-0.9534869194030762,1.2224061489105225,0.126347616314888,0.09389471262693405,0.6629753112792969
layer_12_o_proj,0.06193086504936218,0.0066108740866184235,0.000604674918577075,-0.26694390177726746,1.7705161571502686,0.053195662796497345,0.06153152137994766,6.65592622756958
layer_12_qkv_proj,0.10597869753837585,0.17471259832382202,0.6781455278396606,-3.3447458744049072,3.6297073364257812,0.24795234203338623,0.5443349480628967,2.0444817543029785
layer_13_down_proj,0.055090390145778656,0.005189158022403717,0.007297211326658726,-0.6078141331672668,0.5318276882171631,0.05088172107934952,0.05137430503964424,0.7968897223472595
layer_13_gateup_proj,0.1182999312877655,0.025440910831093788,-0.0022118492051959038,-1.3121140003204346,1.2711207866668701,0.1285925805568695,0.09395181387662888,0.49946603178977966
layer_13_o_proj,0.0651569813489914,0.0071324692107737064,0.01282577496021986,-0.400476336479187,1.7814669609069824,0.053969547152519226,0.06565569341182709,3.3572723865509033
layer_13_qkv_proj,0.11377657204866409,0.2003876268863678,0.688612699508667,-3.4192097187042236,3.5299997329711914,0.2555396854877472,0.5834429860115051,4.109976768493652
layer_14_down_proj,0.07888001948595047,0.010808797553181648,-0.0073270066641271114,-0.827234148979187,0.9218980073928833,0.07284634560346603,0.07365527749061584,0.8784210681915283
layer_14_gateup_proj,0.11815978586673737,0.02853977307677269,0.013145656324923038,-6.137801647186279,1.2499034404754639,0.13728810846805573,0.09853197634220123,7.1003947257995605
layer_14_o_proj,0.06962470710277557,0.008752523921430111,0.008243629708886147,-0.442280113697052,2.5971837043762207,0.0622444711625576,0.07036934047937393,4.4660797119140625
layer_14_qkv_proj,0.10883790999650955,0.1794239729642868,0.6750293374061584,-3.4550623893737793,3.3403429985046387,0.24483878910541534,0.5484161972999573,0.9855824112892151
layer_15_down_proj,0.08793782442808151,0.013606740161776543,-0.001911256113089621,-1.1124497652053833,1.3641680479049683,0.08201617002487183,0.08278114348649979,1.1028478145599365
layer_15_gateup_proj,0.11915315687656403,0.02661735564470291,-0.003194801276549697,-1.435828447341919,1.770033597946167,0.1317640095949173,0.09572888910770416,0.23805280029773712
layer_15_o_proj,0.07046955823898315,0.008203873410820961,0.008199534378945827,-0.42548638582229614,1.6224241256713867,0.05960432440042496,0.06868085265159607,3.2714099884033203
layer_15_qkv_proj,0.11535116285085678,0.21870039403438568,0.7298714518547058,-3.183943033218384,3.3083152770996094,0.2473253756761551,0.6165487170219421,3.9728331565856934
layer_16_down_proj,0.08382507413625717,0.012975931167602539,0.0042352257296442986,-1.0449957847595215,2.174875497817993,0.08020786941051483,0.08122996240854263,1.852683186531067
layer_16_gateup_proj,0.12558776140213013,0.02986430935561657,0.0003681032103486359,-1.2679991722106934,2.877312660217285,0.13970471918582916,0.10169899463653564,5.021541118621826
layer_16_o_proj,0.07554048299789429,0.010226672515273094,0.0032698989380151033,-0.5312612056732178,2.7707457542419434,0.06747594475746155,0.0755540058016777,5.23748779296875
layer_16_qkv_proj,0.11830480396747589,0.22252388298511505,0.7313132286071777,-3.3641092777252197,3.2315049171447754,0.2500339150428772,0.622690737247467,0.7199856042861938
layer_17_down_proj,0.12159635871648788,0.025982383638620377,-0.005370311439037323,-1.9747508764266968,1.2231285572052002,0.11338090151548386,0.11394474655389786,1.7038819789886475
layer_17_gateup_proj,0.11925261467695236,0.0273918267339468,-0.006470237392932177,-2.097381830215454,2.1764707565307617,0.1329587697982788,0.09770207852125168,0.2922394573688507
layer_17_o_proj,0.07108093798160553,0.009075346402823925,0.011343822814524174,-0.5306559205055237,2.438507318496704,0.062980517745018,0.07220399379730225,4.1078901290893555
layer_17_qkv_proj,0.11419536918401718,0.19479933381080627,0.7324466705322266,-3.02394437789917,2.975740432739258,0.2419794499874115,0.5867041349411011,1.6668157577514648
layer_18_down_proj,0.054196059703826904,0.005037573631852865,0.010009007528424263,-0.5624213814735413,0.8246275186538696,0.05004216358065605,0.050843361765146255,1.2143067121505737
layer_18_gateup_proj,0.11524970084428787,0.024141810834407806,-0.0012427561450749636,-1.1256375312805176,1.1811927556991577,0.12495146691799164,0.09219104796648026,0.5525332689285278
layer_18_o_proj,0.074721559882164,0.009619789198040962,-0.005769606679677963,-0.5583678483963013,2.0970940589904785,0.062257248908281326,0.07543300837278366,3.7174081802368164
layer_18_qkv_proj,0.10418176651000977,0.17938178777694702,0.7254995107650757,-3.2289865016937256,3.1765267848968506,0.22834622859954834,0.5589468479156494,5.532228469848633
layer_19_down_proj,0.05308673903346062,0.004773957654833794,-0.001630924642086029,-0.6195580959320068,0.5292181968688965,0.04849192872643471,0.04914378002285957,0.917995810508728
layer_19_gateup_proj,0.11494234949350357,0.02464948035776615,0.0022385907359421253,-1.266297459602356,1.3780708312988281,0.12657108902931213,0.09317032247781754,0.9110071659088135
layer_19_o_proj,0.07138483971357346,0.009088834747672081,0.0033427332527935505,-0.3973691463470459,2.372418165206909,0.06112763285636902,0.0733756422996521,5.273032188415527
layer_19_qkv_proj,0.11048899590969086,0.1948595941066742,0.7447531819343567,-3.271071672439575,3.0761427879333496,0.23640114068984985,0.588327169418335,0.12096726894378662
layer_20_down_proj,0.0889149159193039,0.014266511425375938,0.0012934072874486446,-1.0805999040603638,1.522119402885437,0.0843561664223671,0.08466356247663498,1.29830002784729
layer_20_gateup_proj,0.11722315102815628,0.026760326698422432,-0.0046078963205218315,-1.4980136156082153,1.3000173568725586,0.1316850334405899,0.09643376618623734,0.38058605790138245
layer_20_o_proj,0.07981604337692261,0.01155451312661171,0.021366696804761887,-0.4625564217567444,2.8164165019989014,0.07209012657403946,0.08128553628921509,6.955960750579834
layer_20_qkv_proj,0.1053200513124466,0.1826764941215515,0.7442318201065063,-3.1827874183654785,3.0101218223571777,0.22809146344661713,0.569067656993866,0.15602576732635498
layer_21_down_proj,0.38562342524528503,0.3007044196128845,0.004243433475494385,-8.205059051513672,7.8802008628845215,0.38503870368003845,0.39215928316116333,1.717232346534729
layer_21_gateup_proj,0.1096758246421814,0.02624453604221344,0.004193062428385019,-1.631732702255249,4.885190010070801,0.1310679316520691,0.0957190990447998,0.4349469840526581
layer_21_o_proj,0.0690390020608902,0.0077072856947779655,-0.0005239429883658886,-0.21119838953018188,0.9525812864303589,0.053679876029491425,0.06944925338029861,3.967092990875244
layer_21_qkv_proj,0.11271253973245621,0.20046216249465942,0.7478059530258179,-3.250676393508911,2.959559679031372,0.23637907207012177,0.5961053371429443,0.13650141656398773
layer_22_down_proj,0.2893548905849457,0.18787690997123718,0.0036315927281975746,-7.815203666687012,7.087134838104248,0.3077288866043091,0.3064332902431488,2.0444843769073486
layer_22_gateup_proj,0.10871053487062454,0.028533637523651123,0.007810002192854881,-4.113825798034668,4.13682222366333,0.13664297759532928,0.10004199296236038,6.7147746086120605
layer_22_o_proj,0.07498066127300262,0.009983220137655735,0.002609072020277381,-0.3532332181930542,2.1921305656433105,0.0588068962097168,0.08092570304870605,7.205611705780029
layer_22_qkv_proj,0.0803096666932106,0.09658095240592957,0.6821025013923645,-2.336064338684082,2.4608583450317383,0.17468349635601044,0.4024636447429657,1.8265669345855713
layer_23_down_proj,0.0413748100399971,0.0030611364636570215,-0.007487619295716286,-0.5111387372016907,0.566530704498291,0.03861679881811142,0.0393405556678772,1.0914102792739868
layer_23_gateup_proj,0.10569524765014648,0.021900689229369164,4.888337571173906e-05,-2.0356452465057373,2.1655824184417725,0.1188594400882721,0.08792178332805634,2.1030876636505127
layer_23_o_proj,0.06294085085391998,0.006878639105707407,-0.006754670757800341,-0.2685733735561371,1.381971001625061,0.047292035073041916,0.06779423356056213,3.0404512882232666
layer_23_qkv_proj,0.07161983102560043,0.06737971305847168,0.6426272392272949,-2.191544532775879,2.1529059410095215,0.15166190266609192,0.3295835852622986,1.2681413888931274
layer_24_down_proj,0.030763978138566017,0.0016060465713962913,-0.0009907782077789307,-0.3676709532737732,0.33157286047935486,0.027875758707523346,0.028764884918928146,0.9437394142150879
layer_24_gateup_proj,0.10111033171415329,0.018812380731105804,0.0014216421404853463,-1.3741557598114014,1.4900058507919312,0.11085823178291321,0.08091852813959122,1.9559451341629028
layer_24_o_proj,0.07694875448942184,0.012189832516014576,0.0026978342793881893,-0.31653928756713867,2.8701136112213135,0.06984791904687881,0.08567673712968826,5.8568196296691895
layer_24_qkv_proj,0.07599406689405441,0.08456115424633026,0.6870774030685425,-2.0915517807006836,2.1311092376708984,0.1562119573354721,0.37506869435310364,0.09104371815919876
layer_25_down_proj,0.16154146194458008,0.044417619705200195,0.00134098541457206,-2.199002981185913,2.017988920211792,0.14918270707130432,0.14904703199863434,1.055792212486267
layer_25_gateup_proj,0.10966246575117111,0.023419789969921112,0.0029411781579256058,-1.8858652114868164,2.924398899078369,0.12403949350118637,0.08989471197128296,4.233722686767578
layer_25_o_proj,0.06131256744265556,0.006161318626254797,0.01386795099824667,-0.2983318567276001,1.1237742900848389,0.04111639782786369,0.06743427366018295,3.18166184425354
layer_25_qkv_proj,0.07546164095401764,0.0872115045785904,0.6777331829071045,-2.184296131134033,2.1407299041748047,0.15709230303764343,0.3782627284526825,2.9732043743133545
layer_26_down_proj,0.033307868987321854,0.0018465671455487609,-0.0023178765550255775,-0.25720876455307007,0.3568412959575653,0.02978333830833435,0.030911581590771675,0.7646554112434387
layer_26_gateup_proj,0.10587729513645172,0.02041579969227314,-0.0026276810094714165,-1.3684078454971313,1.3204600811004639,0.11567333340644836,0.08356272429227829,1.0467370748519897
layer_26_o_proj,0.061899811029434204,0.006430135574191809,-0.004813855979591608,-0.32227540016174316,0.9533013105392456,0.04100915044546127,0.0687151849269867,2.9261937141418457
layer_26_qkv_proj,0.08100566267967224,0.09296509623527527,0.681602954864502,-2.2792112827301025,2.266136884689331,0.16851496696472168,0.39371275901794434,5.449717044830322
layer_27_down_proj,0.036813654005527496,0.0022348384372889996,-0.0014852846506983042,-0.43662935495376587,0.30711445212364197,0.032838642597198486,0.03395852819085121,0.9652586579322815
layer_27_gateup_proj,0.10954355448484421,0.022791661322116852,0.0011431088205426931,-1.5623503923416138,2.797346591949463,0.12236981093883514,0.08851464092731476,2.9307873249053955
layer_27_o_proj,0.06838852167129517,0.007958614267408848,-0.021849025040864944,-0.5814002752304077,1.4207944869995117,0.0423504076898098,0.07760325819253922,2.6797702312469482
layer_27_qkv_proj,0.0724029392004013,0.08495001494884491,0.6655063033103943,-2.086977005004883,2.256272315979004,0.14855317771434784,0.36841559410095215,3.048541307449341
layer_28_down_proj,0.044430773705244064,0.003283997531980276,-0.0020300280302762985,-0.5783200860023499,0.31154483556747437,0.03997300937771797,0.04098260775208473,0.9814666509628296
layer_28_gateup_proj,0.10846691578626633,0.022145545110106468,0.005447932984679937,-2.20615816116333,1.6962100267410278,0.12063629925251007,0.08779571205377579,7.870782852172852
layer_28_o_proj,0.14119301736354828,0.04488375037908554,-0.006455373950302601,-1.587647557258606,9.401175498962402,0.14137862622737885,0.15688279271125793,5.815971851348877
layer_28_qkv_proj,0.07564505189657211,0.09055564552545547,0.6763786673545837,-2.1296699047088623,2.142387866973877,0.15429189801216125,0.38301074504852295,2.072478771209717
layer_29_down_proj,0.035339631140232086,0.0019984052050858736,0.002243882045149803,-0.2894255220890045,0.2476799637079239,0.030816905200481415,0.03245824575424194,0.5432729125022888
layer_29_gateup_proj,0.11318076401948929,0.025168264284729958,-0.0016201233956962824,-2.092071533203125,2.6344990730285645,0.12902528047561646,0.092086561024189,9.872934341430664
layer_29_o_proj,0.06358422338962555,0.006917920894920826,-0.014543124474585056,-0.49403825402259827,1.3246041536331177,0.03532031923532486,0.07479319721460342,2.8521108627319336
layer_29_qkv_proj,0.0752968117594719,0.0915006697177887,0.6817236542701721,-2.1582558155059814,2.124586820602417,0.1549457609653473,0.38606154918670654,4.679798603057861
layer_30_down_proj,0.052774131298065186,0.004797209054231644,-0.0013896636664867401,-1.0308706760406494,0.6886200904846191,0.04844753071665764,0.04943372681736946,1.3481899499893188
layer_30_gateup_proj,0.11487091332674026,0.03006213717162609,0.0024500261060893536,-2.8542912006378174,5.117512226104736,0.13863827288150787,0.10442294925451279,0.24899409711360931
layer_30_o_proj,0.07248982787132263,0.009120041504502296,0.017094755545258522,-0.7695163488388062,2.0464344024658203,0.04233492910861969,0.08632495999336243,3.5103845596313477
layer_30_qkv_proj,0.07808275520801544,0.10174742341041565,0.6884622573852539,-2.1573872566223145,2.103756904602051,0.15565280616283417,0.40549492835998535,1.8934838771820068
layer_31_down_proj,0.05350230261683464,0.004929952789098024,-0.004951246082782745,-0.5472983121871948,1.0810686349868774,0.0493256077170372,0.04973294585943222,1.876442551612854
layer_31_gateup_proj,0.11920356750488281,0.030344722792506218,0.013320703990757465,-2.091506242752075,5.436541557312012,0.14048723876476288,0.10474469512701035,5.654327392578125
layer_31_o_proj,0.06735935807228088,0.0073793441988527775,-0.001439664512872696,-0.48146313428878784,1.1254912614822388,0.03517349064350128,0.07832972705364227,2.5732686519622803
layer_31_qkv_proj,0.07683946192264557,0.09754005819559097,0.6860681176185608,-2.1953365802764893,2.1657333374023438,0.15815290808677673,0.39884817600250244,3.7112975120544434
layer_32_down_proj,0.07544814050197601,0.009585660882294178,-0.002451641485095024,-0.8252209424972534,0.9169003963470459,0.06876087188720703,0.0695352777838707,0.9680489897727966
layer_32_gateup_proj,0.1263885200023651,0.03727349638938904,0.005786455236375332,-3.370865821838379,4.610487937927246,0.1562035083770752,0.11408169567584991,0.4225720465183258
layer_32_o_proj,0.07310888916254044,0.00877736322581768,0.00353054772131145,-0.5853725075721741,1.3704521656036377,0.039956092834472656,0.08488919585943222,2.633694887161255
layer_32_qkv_proj,0.07861806452274323,0.10600028932094574,0.6919320821762085,-2.1557843685150146,2.1713929176330566,0.1590278595685959,0.41470518708229065,2.346137523651123
layer_33_down_proj,0.05432925373315811,0.004888753406703472,-0.009497961029410362,-0.5509390234947205,0.5465983152389526,0.04710672050714493,0.051208704710006714,0.8657262325286865
layer_33_gateup_proj,0.13284273445606232,0.0453064888715744,0.011605903506278992,-4.070581436157227,5.2896833419799805,0.17690986394882202,0.1193048283457756,12.033272743225098
layer_33_o_proj,0.08350931107997894,0.013092203065752983,-0.008071629330515862,-1.1456701755523682,3.1047797203063965,0.06195509806275368,0.09570353478193283,3.846705436706543
layer_33_qkv_proj,0.08028756082057953,0.09688115119934082,0.687858521938324,-2.2080161571502686,2.213775634765625,0.16004085540771484,0.39884859323501587,4.752691745758057
layer_34_down_proj,0.08181314915418625,0.011035973206162453,0.0021971501410007477,-0.5836400985717773,0.7512046098709106,0.07140765339136124,0.07720772176980972,0.678872287273407
layer_34_gateup_proj,0.13958986103534698,0.06664207577705383,0.005881734658032656,-3.11152720451355,9.563806533813477,0.20613542199134827,0.1557573527097702,8.165535926818848
layer_34_o_proj,0.07120902836322784,0.008094003424048424,-0.0012124798959121108,-0.3650456666946411,0.932110071182251,0.036084819585084915,0.08237665146589279,2.659545421600342
layer_34_qkv_proj,0.07977104187011719,0.10258393734693527,0.6864833831787109,-2.0847697257995605,2.1547598838806152,0.15820620954036713,0.407510906457901,0.36202484369277954
layer_35_down_proj,0.06472847610712051,0.006895771715790033,0.00030717067420482635,-0.503084659576416,0.628564715385437,0.0566413477063179,0.06074075773358345,0.8705590963363647
layer_35_gateup_proj,0.14355775713920593,0.05915932357311249,0.028928857296705246,-5.08884334564209,9.659833908081055,0.20327116549015045,0.1374567300081253,14.318280220031738
layer_35_o_proj,0.08144288510084152,0.011514253914356232,0.02046242728829384,-0.9433358311653137,2.0374584197998047,0.05478714779019356,0.09339462965726852,2.2150025367736816
layer_35_qkv_proj,0.07798589766025543,0.0937749519944191,0.6767064929008484,-2.287785291671753,2.08646821975708,0.15500709414482117,0.3890712559223175,3.2637386322021484
layer_36_down_proj,0.09399661421775818,0.014620271511375904,0.0010948586277663708,-0.6744970083236694,1.2101582288742065,0.0836314931511879,0.0874258354306221,1.2230935096740723
layer_36_gateup_proj,0.15707623958587646,0.09270520508289337,0.015429992228746414,-4.899161338806152,11.691070556640625,0.24981406331062317,0.17643795907497406,8.969764709472656
layer_36_o_proj,0.09613969922065735,0.016210997477173805,0.005628217943012714,-0.9578023552894592,2.594038486480713,0.07171286642551422,0.10561982542276382,2.467144250869751
layer_36_qkv_proj,0.08262483030557632,0.08351040631532669,0.6683515310287476,-2.221536159515381,2.1331515312194824,0.15792255103588104,0.3695662021636963,3.5714731216430664
layer_37_down_proj,0.4968965947628021,0.48829811811447144,-0.0011110904160887003,-2.9666171073913574,19.4577579498291,0.4949599802494049,0.49264025688171387,6.42165470123291
layer_37_gateup_proj,0.20493115484714508,0.33611100912094116,-0.0022205684799700975,-7.910628318786621,16.883031845092773,0.4504665732383728,0.36342331767082214,12.23032283782959
layer_37_o_proj,0.25445985794067383,0.15089088678359985,-0.0003219952341169119,-5.055453300476074,13.987931251525879,0.2651030421257019,0.28384530544281006,3.516554594039917
layer_37_qkv_proj,0.08837739378213882,0.0829559713602066,0.6893912553787231,-2.157241106033325,1.9169925451278687,0.16385163366794586,0.37537041306495667,3.0316944122314453
layer_38_down_proj,6.33950138092041,109.8295669555664,0.0058411890640854836,-111.16644287109375,414.7498474121094,7.404815196990967,7.460112571716309,3.888758897781372
layer_38_gateup_proj,0.2762867510318756,0.2813016176223755,0.0034534172154963017,-17.978347778320312,17.251903533935547,0.443364679813385,0.29137396812438965,12.288000106811523
layer_38_o_proj,0.2165367603302002,0.10113892704248428,-0.013677425682544708,-3.8589930534362793,11.014683723449707,0.2137274295091629,0.23257938027381897,3.522688388824463
layer_38_qkv_proj,0.10077087581157684,0.11519315838813782,0.7531567215919495,-2.541806221008301,2.78861141204834,0.18862365186214447,0.45798245072364807,1.7167112827301025
layer_39_down_proj,3.102691650390625,29.678009033203125,0.013419892638921738,-129.68014526367188,145.704345703125,5.155786037445068,1.8291869163513184,1.984041690826416
layer_39_gateup_proj,0.78383469581604,1.7493789196014404,0.18560554087162018,-23.808429718017578,18.618911743164062,1.1966983079910278,0.6929973363876343,2.345426082611084
layer_39_o_proj,11.998509407043457,369.0921325683594,0.0039840214885771275,-47.12699890136719,824.3306884765625,13.542889595031738,13.680514335632324,6.540977954864502
layer_39_qkv_proj,0.27625036239624023,0.6246139407157898,0.5346945524215698,-7.66395378112793,7.74111270904541,0.6560613512992859,0.9140697717666626,2.6904397010803223
